,x_density,x_temp,x_soiltype,x_soiltreat,y_biomass,parameter,y_pred
15.65,0,1,1,1,42.5,temp_soiltype_soiltreat,42.52308181
15.66,0,1,1,1,42.5,temp_soiltype_soiltreat,42.45719126
15.67,0,1,1,1,42.5,temp_soiltype_soiltreat,42.42609553
15.68,0,1,1,1,42.5,temp_soiltype_soiltreat,42.56146573
15.69,0,1,1,1,42.5,temp_soiltype_soiltreat,42.53440347
15.7,0,1,1,1,42.5,temp_soiltype_soiltreat,42.33880616
15.71,0,1,1,1,42.5,temp_soiltype_soiltreat,42.29288737
15.72,0,1,1,1,42.5,temp_soiltype_soiltreat,42.58973499
15.73,0,1,1,1,42.5,temp_soiltype_soiltreat,42.3740797
15.74,0,1,1,1,42.5,temp_soiltype_soiltreat,42.35668624
15.75,0,1,1,1,42.5,temp_soiltype_soiltreat,42.68543271
15.76,0,1,1,1,42.5,temp_soiltype_soiltreat,42.51139762
15.77,0,1,1,1,42.5,temp_soiltype_soiltreat,42.41906406
15.78,0,1,1,1,42.5,temp_soiltype_soiltreat,42.61603072
15.79,0,1,1,1,42.5,temp_soiltype_soiltreat,42.69564508
15.8,0,1,1,1,42.5,temp_soiltype_soiltreat,42.6477665
15.81,0,1,1,1,42.5,temp_soiltype_soiltreat,42.34824177
15.82,0,1,1,1,42.5,temp_soiltype_soiltreat,42.40909565
15.83,0,1,1,1,42.5,temp_soiltype_soiltreat,42.54750891
15.84,0,1,1,1,42.5,temp_soiltype_soiltreat,42.29529633
15.85,0,1,1,1,42.5,temp_soiltype_soiltreat,42.44270506
15.86,0,1,1,1,42.5,temp_soiltype_soiltreat,42.49785609
15.87,0,1,1,1,42.5,temp_soiltype_soiltreat,42.49018728
15.88,0,1,1,1,42.5,temp_soiltype_soiltreat,42.53351486
15.89,0,1,1,1,42.5,temp_soiltype_soiltreat,42.52747733
15.9,0,1,1,1,42.5,temp_soiltype_soiltreat,42.63359919
15.91,0,1,1,1,42.5,temp_soiltype_soiltreat,42.49203922
15.92,0,1,1,1,42.5,temp_soiltype_soiltreat,42.37552128
15.93,0,1,1,1,42.5,temp_soiltype_soiltreat,42.48184564
15.94,0,1,1,1,42.5,temp_soiltype_soiltreat,42.46855129
15.95,0,1,1,1,42.5,temp_soiltype_soiltreat,42.50593843
15.96,0,1,1,1,42.5,temp_soiltype_soiltreat,42.72214853
15.97,0,1,1,1,42.5,temp_soiltype_soiltreat,42.58499901
15.98,0,1,1,1,42.5,temp_soiltype_soiltreat,42.76843705
15.99,0,1,1,1,42.5,temp_soiltype_soiltreat,42.66710718
16,1,1,1,1,13.5,all,13.76911118
16.1,1,1,1,1,13.5,all,13.29531767
16.2,1,1,1,1,13.5,all,13.393884
16.3,1,1,1,1,13.5,all,13.41655735
16.4,1,1,1,1,13.5,all,13.45348784
16.5,1,1,1,1,13.5,all,13.4435731
16.6,1,1,1,1,13.5,all,13.5687789
16.7,1,1,1,1,13.5,all,13.31082763
16.8,1,1,1,1,13.5,all,13.42088023
16.9,1,1,1,1,13.5,all,13.41647787
16.1,1,1,1,1,13.5,all,13.44383419
16.11,1,1,1,1,13.5,all,13.40934
16.12,1,1,1,1,13.5,all,13.68046906
16.13,1,1,1,1,13.5,all,13.61533099
16.14,1,1,1,1,13.5,all,13.53575265
16.15,1,1,1,1,13.5,all,13.28774578
16.16,1,1,1,1,13.5,all,13.94006616
16.17,1,1,1,1,13.5,all,13.64025386
16.18,1,1,1,1,13.5,all,13.68508268
16.19,1,1,1,1,13.5,all,13.21629229
16.2,1,1,1,1,13.5,all,13.46660231
16.21,1,1,1,1,13.5,all,13.61521913
16.22,1,1,1,1,13.5,all,13.55819305
16.23,1,1,1,1,13.5,all,13.59136995
16.24,1,1,1,1,13.5,all,13.58857779
16.25,1,1,1,1,13.5,all,13.43472889
16.26,1,1,1,1,13.5,all,13.46238452
16.27,1,1,1,1,13.5,all,13.36105959
16.28,1,1,1,1,13.5,all,13.66311537
16.29,1,1,1,1,13.5,all,13.20840612
16.3,1,1,1,1,13.5,all,13.45790693
16.31,1,1,1,1,13.5,all,13.62181163
16.32,1,1,1,1,13.5,all,13.46884445
16.33,1,1,1,1,13.5,all,13.7176136
16.34,1,1,1,1,13.5,all,13.62622398
16.35,1,1,1,1,13.5,all,13.37013933
16.36,1,1,1,1,13.5,all,13.49101833
16.37,1,1,1,1,13.5,all,13.50172967
16.38,1,1,1,1,13.5,all,13.54036672
16.39,1,1,1,1,13.5,all,13.42077592
16.4,1,1,1,1,13.5,all,13.40743892
16.41,1,1,1,1,13.5,all,13.46064412
16.42,1,1,1,1,13.5,all,13.63685208
16.43,1,1,1,1,13.5,all,13.66854159
16.44,1,1,1,1,13.5,all,13.40947204
16.45,1,1,1,1,13.5,all,13.50829851
16.46,1,1,1,1,13.5,all,13.34990124
16.47,1,1,1,1,13.5,all,13.38627318
16.48,1,1,1,1,13.5,all,13.40828463
16.49,1,1,1,1,13.5,all,13.30249166
16.5,1,1,1,1,13.5,all,13.19888775
16.51,1,1,1,1,13.5,all,13.61520032
16.52,1,1,1,1,13.5,all,13.5608642
16.53,1,1,1,1,13.5,all,13.37524262
16.54,1,1,1,1,13.5,all,13.64371137
16.55,1,1,1,1,13.5,all,13.77160789
16.56,1,1,1,1,13.5,all,13.11749783
16.57,1,1,1,1,13.5,all,13.67253826
16.58,1,1,1,1,13.5,all,13.68418405
16.59,1,1,1,1,13.5,all,13.52281547
16.6,1,1,1,1,13.5,all,13.42153743
16.61,1,1,1,1,13.5,all,13.334761
16.62,1,1,1,1,13.5,all,13.36804046
16.63,1,1,1,1,13.5,all,13.40449496
16.64,1,1,1,1,13.5,all,13.18411029
16.65,1,1,1,1,13.5,all,13.40306125
16.66,1,1,1,1,13.5,all,13.64801901
16.67,1,1,1,1,13.5,all,13.38676498
16.68,1,1,1,1,13.5,all,13.73478073
16.69,1,1,1,1,13.5,all,13.49249261
16.7,1,1,1,1,13.5,all,13.51665431
16.71,1,1,1,1,13.5,all,13.57132066
16.72,1,1,1,1,13.5,all,13.35914941
16.73,1,1,1,1,13.5,all,13.38389316
16.74,1,1,1,1,13.5,all,13.43646623
16.75,1,1,1,1,13.5,all,13.76593192
16.76,1,1,1,1,13.5,all,13.5639826
16.77,1,1,1,1,13.5,all,13.48582947
16.78,1,1,1,1,13.5,all,13.33251068
16.79,1,1,1,1,13.5,all,13.48688473
16.8,1,1,1,1,13.5,all,13.55887891
16.81,1,1,1,1,13.5,all,13.44590667
16.82,1,1,1,1,13.5,all,13.36680235
16.83,1,1,1,1,13.5,all,13.35803752
16.84,1,1,1,1,13.5,all,13.46701327
16.85,1,1,1,1,13.5,all,13.55133302
16.86,1,1,1,1,13.5,all,13.64548862
16.87,1,1,1,1,13.5,all,13.29968203
16.88,1,1,1,1,13.5,all,13.37986808
16.89,1,1,1,1,13.5,all,13.19298055
16.9,1,1,1,1,13.5,all,13.51650843
16.91,1,1,1,1,13.5,all,13.60741506
16.92,1,1,1,1,13.5,all,13.53811809
16.93,1,1,1,1,13.5,all,13.68431433
16.94,1,1,1,1,13.5,all,13.5875106
16.95,1,1,1,1,13.5,all,13.41193128
16.96,1,1,1,1,13.5,all,13.7169998
16.97,1,1,1,1,13.5,all,13.56650911
16.98,1,1,1,1,13.5,all,13.58669203
16.99,1,1,1,1,13.5,all,13.36172476
