,x_density,x_temp,x_soiltype,x_soiltreat,y_biomass,parameter,y_pred
15.65,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52308181
15.66,0,1,1,1,74.5,temp_soiltype_soiltreat,74.45719126
15.67,0,1,1,1,74.5,temp_soiltype_soiltreat,74.42609553
15.68,0,1,1,1,74.5,temp_soiltype_soiltreat,74.56146573
15.69,0,1,1,1,74.5,temp_soiltype_soiltreat,74.53440347
15.7,0,1,1,1,74.5,temp_soiltype_soiltreat,74.33880616
15.71,0,1,1,1,74.5,temp_soiltype_soiltreat,74.29288737
15.72,0,1,1,1,74.5,temp_soiltype_soiltreat,74.58973499
15.73,0,1,1,1,74.5,temp_soiltype_soiltreat,74.3740797
15.74,0,1,1,1,74.5,temp_soiltype_soiltreat,74.35668624
15.75,0,1,1,1,74.5,temp_soiltype_soiltreat,74.68543271
15.76,0,1,1,1,74.5,temp_soiltype_soiltreat,74.51139762
15.77,0,1,1,1,74.5,temp_soiltype_soiltreat,74.41906406
15.78,0,1,1,1,74.5,temp_soiltype_soiltreat,74.61603072
15.79,0,1,1,1,74.5,temp_soiltype_soiltreat,74.69564508
15.8,0,1,1,1,74.5,temp_soiltype_soiltreat,74.6477665
15.81,0,1,1,1,74.5,temp_soiltype_soiltreat,74.34824177
15.82,0,1,1,1,74.5,temp_soiltype_soiltreat,74.40909565
15.83,0,1,1,1,74.5,temp_soiltype_soiltreat,74.54750891
15.84,0,1,1,1,74.5,temp_soiltype_soiltreat,74.29529633
15.85,0,1,1,1,74.5,temp_soiltype_soiltreat,74.44270506
15.86,0,1,1,1,74.5,temp_soiltype_soiltreat,74.49785609
15.87,0,1,1,1,74.5,temp_soiltype_soiltreat,74.49018728
15.88,0,1,1,1,74.5,temp_soiltype_soiltreat,74.53351486
15.89,0,1,1,1,74.5,temp_soiltype_soiltreat,74.52747733
15.9,0,1,1,1,74.5,temp_soiltype_soiltreat,74.63359919
15.91,0,1,1,1,74.5,temp_soiltype_soiltreat,74.49203922
15.92,0,1,1,1,74.5,temp_soiltype_soiltreat,74.37552128
15.93,0,1,1,1,74.5,temp_soiltype_soiltreat,74.48184564
15.94,0,1,1,1,74.5,temp_soiltype_soiltreat,74.46855129
15.95,0,1,1,1,74.5,temp_soiltype_soiltreat,74.50593843
15.96,0,1,1,1,74.5,temp_soiltype_soiltreat,74.72214853
15.97,0,1,1,1,74.5,temp_soiltype_soiltreat,74.58499901
15.98,0,1,1,1,74.5,temp_soiltype_soiltreat,74.76843705
15.99,0,1,1,1,74.5,temp_soiltype_soiltreat,74.66710718
16,1,1,1,1,65,all,65.26911118
16.1,1,1,1,1,65,all,64.79531767
16.2,1,1,1,1,65,all,64.893884
16.3,1,1,1,1,65,all,64.91655735
16.4,1,1,1,1,65,all,64.95348784
16.5,1,1,1,1,65,all,64.9435731
16.6,1,1,1,1,65,all,65.0687789
16.7,1,1,1,1,65,all,64.81082763
16.8,1,1,1,1,65,all,64.92088023
16.9,1,1,1,1,65,all,64.91647787
16.1,1,1,1,1,65,all,64.94383419
16.11,1,1,1,1,65,all,64.90934
16.12,1,1,1,1,65,all,65.18046906
16.13,1,1,1,1,65,all,65.11533099
16.14,1,1,1,1,65,all,65.03575265
16.15,1,1,1,1,65,all,64.78774578
16.16,1,1,1,1,65,all,65.44006616
16.17,1,1,1,1,65,all,65.14025386
16.18,1,1,1,1,65,all,65.18508268
16.19,1,1,1,1,65,all,64.71629229
16.2,1,1,1,1,65,all,64.96660231
16.21,1,1,1,1,65,all,65.11521913
16.22,1,1,1,1,65,all,65.05819305
16.23,1,1,1,1,65,all,65.09136995
16.24,1,1,1,1,65,all,65.08857779
16.25,1,1,1,1,65,all,64.93472889
16.26,1,1,1,1,65,all,64.96238452
16.27,1,1,1,1,65,all,64.86105959
16.28,1,1,1,1,65,all,65.16311537
16.29,1,1,1,1,65,all,64.70840612
16.3,1,1,1,1,65,all,64.95790693
16.31,1,1,1,1,65,all,65.12181163
16.32,1,1,1,1,65,all,64.96884445
16.33,1,1,1,1,65,all,65.2176136
16.34,1,1,1,1,65,all,65.12622398
16.35,1,1,1,1,65,all,64.87013933
16.36,1,1,1,1,65,all,64.99101833
16.37,1,1,1,1,65,all,65.00172967
16.38,1,1,1,1,65,all,65.04036672
16.39,1,1,1,1,65,all,64.92077592
16.4,1,1,1,1,65,all,64.90743892
16.41,1,1,1,1,65,all,64.96064412
16.42,1,1,1,1,65,all,65.13685208
16.43,1,1,1,1,65,all,65.16854159
16.44,1,1,1,1,65,all,64.90947204
16.45,1,1,1,1,65,all,65.00829851
16.46,1,1,1,1,65,all,64.84990124
16.47,1,1,1,1,65,all,64.88627318
16.48,1,1,1,1,65,all,64.90828463
16.49,1,1,1,1,65,all,64.80249166
16.5,1,1,1,1,65,all,64.69888775
16.51,1,1,1,1,65,all,65.11520032
16.52,1,1,1,1,65,all,65.0608642
16.53,1,1,1,1,65,all,64.87524262
16.54,1,1,1,1,65,all,65.14371137
16.55,1,1,1,1,65,all,65.27160789
16.56,1,1,1,1,65,all,64.61749783
16.57,1,1,1,1,65,all,65.17253826
16.58,1,1,1,1,65,all,65.18418405
16.59,1,1,1,1,65,all,65.02281547
16.6,1,1,1,1,65,all,64.92153743
16.61,1,1,1,1,65,all,64.834761
16.62,1,1,1,1,65,all,64.86804046
16.63,1,1,1,1,65,all,64.90449496
16.64,1,1,1,1,65,all,64.68411029
16.65,1,1,1,1,65,all,64.90306125
16.66,1,1,1,1,65,all,65.14801901
16.67,1,1,1,1,65,all,64.88676498
16.68,1,1,1,1,65,all,65.23478073
16.69,1,1,1,1,65,all,64.99249261
16.7,1,1,1,1,65,all,65.01665431
16.71,1,1,1,1,65,all,65.07132066
16.72,1,1,1,1,65,all,64.85914941
16.73,1,1,1,1,65,all,64.88389316
16.74,1,1,1,1,65,all,64.93646623
16.75,1,1,1,1,65,all,65.26593192
16.76,1,1,1,1,65,all,65.0639826
16.77,1,1,1,1,65,all,64.98582947
16.78,1,1,1,1,65,all,64.83251068
16.79,1,1,1,1,65,all,64.98688473
16.8,1,1,1,1,65,all,65.05887891
16.81,1,1,1,1,65,all,64.94590667
16.82,1,1,1,1,65,all,64.86680235
16.83,1,1,1,1,65,all,64.85803752
16.84,1,1,1,1,65,all,64.96701327
16.85,1,1,1,1,65,all,65.05133302
16.86,1,1,1,1,65,all,65.14548862
16.87,1,1,1,1,65,all,64.79968203
16.88,1,1,1,1,65,all,64.87986808
16.89,1,1,1,1,65,all,64.69298055
16.9,1,1,1,1,65,all,65.01650843
16.91,1,1,1,1,65,all,65.10741506
16.92,1,1,1,1,65,all,65.03811809
16.93,1,1,1,1,65,all,65.18431433
16.94,1,1,1,1,65,all,65.0875106
16.95,1,1,1,1,65,all,64.91193128
16.96,1,1,1,1,65,all,65.2169998
16.97,1,1,1,1,65,all,65.06650911
16.98,1,1,1,1,65,all,65.08669203
16.99,1,1,1,1,65,all,64.86172476
